0,0
5,5
10,10
15,15
20,20
25,25
30,30
35,35
40,40
45,45
50,50
55,55
60,60
65,65
70,70
75,75
80,80
85,85
90,90
95,95
100,100
105,105
110,110
115,115
120,120
125,125
130,130
135,135
140,140
145,145
150,150
155,155
160,160
165,165
170,170
175,175
180,180
185,185
190,190
195,195
200,200
205,205
210,210
215,215
220,220
225,225
230,230
235,235
240,240
245,245
250,250
255,255
260,260
265,265
270,270
275,275
280,280
285,285
290,290
295,295
300,300
305,305
310,310
315,315
320,320
325,325
330,330
335,335
340,340
345,345
350,350
355,355
360,360
365,365
370,370
375,375
380,380
385,385
390,390
395,395
400,400
405,405
410,410
415,415
420,420
425,425
430,430
435,435
440,440
445,445
450,450
455,455
460,460
465,465
470,470
475,475
480,480
485,485
490,490
495,495
500,500
499,495
498,490
497,485
496,480
495,475
494,470
493,465
492,460
491,455
490,450
489,445
488,440
487,435
486,430
485,425
484,420
483,415
482,410
481,405
480,400
479,395
478,390
477,385
476,380
475,375
474,370
473,365
472,360
471,355
470,350
469,345
468,340
467,335
466,330
465,325
464,320
463,315
462,310
461,305
460,300
459,295
458,290
457,285
456,280
455,275
454,270
453,265
452,260
451,255
450,250
449,245
448,240
447,235
446,230
445,225
444,220
443,215
442,210
441,205
440,200
439,195
438,190
437,185
436,180
435,175
434,170
433,165
432,160
431,155
430,150
429,145
428,140
427,135
426,130
425,125
424,120
423,115
422,110
421,105
420,100
419,95
418,90
417,85
416,80
415,75
414,70
413,65
412,60
411,55
410,50
409,45
408,40
407,35
406,30
405,25
404,20
403,15
402,10
401,5
400,0
399,3
398,6
397,9
396,12
395,15
394,18
393,21
392,24
391,27
390,30
389,33
388,36
387,39
386,42
385,45
384,48
383,51
382,54
381,57
380,60
379,63
378,66
377,69
376,72
375,75
374,78
373,81
372,84
371,87
370,90
369,93
368,96
367,99
366,102
365,105
364,108
363,111
362,114
361,117
360,120
359,123
358,126
357,129
356,132
355,135
354,138
353,141
352,144
351,147
350,150
349,153
348,156
347,159
346,162
345,165
344,168
343,171
342,174
341,177
340,180
339,183
338,186
337,189
336,192
335,195
334,198
333,201
332,204
331,207
330,210
329,213
328,216
327,219
326,222
325,225
324,228
323,231
322,234
321,237
320,240
319,243
318,246
317,249
316,252
315,255
314,258
313,261
312,264
311,267
310,270
309,273
308,276
307,279
306,282
305,285
304,288
303,291
302,294
301,297
300,300
298,300
296,300
294,300
292,300
290,300
288,300
286,300
284,300
282,300
280,300
278,300
276,300
274,300
272,300
270,300
268,300
266,300
264,300
262,300
260,300
258,300
256,300
254,300
252,300
250,300
248,300
246,300
244,300
242,300
240,300
238,300
236,300
234,300
232,300
230,300
228,300
226,300
224,300
222,300
220,300
218,300
216,300
214,300
212,300
210,300
208,300
206,300
204,300
202,300
200,300
198,300
196,300
194,300
192,300
190,300
188,300
186,300
184,300
182,300
180,300
178,300
176,300
174,300
172,300
170,300
168,300
166,300
164,300
162,300
160,300
158,300
156,300
154,300
152,300
150,300
148,300
146,300
144,300
142,300
140,300
138,300
136,300
134,300
132,300
130,300
128,300
126,300
124,300
122,300
120,300
118,300
116,300
114,300
112,300
110,300
108,300
106,300
104,300
102,300
100,300
99,297
98,294
97,291
96,288
95,285
94,282
93,279
92,276
91,273
90,270
89,267
88,264
87,261
86,258
85,255
84,252
83,249
82,246
81,243
80,240
79,237
78,234
77,231
76,228
75,225
74,222
73,219
72,216
71,213
70,210
69,207
68,204
67,201
66,198
65,195
64,192
63,189
62,186
61,183
60,180
59,177
58,174
57,171
56,168
55,165
54,162
53,159
52,156
51,153
50,150
49,147
48,144
47,141
46,138
45,135
44,132
43,129
42,126
41,123
40,120
39,117
38,114
37,111
36,108
35,105
34,102
33,99
32,96
31,93
30,90
29,87
28,84
27,81
26,78
25,75
24,72
23,69
22,66
21,63
20,60
19,57
18,54
17,51
16,48
15,45
14,42
13,39
12,36
11,33
10,30
9,27
8,24
7,21
6,18
5,15
4,12
3,9
2,6
1,3
0,0
