0,0
8,8
16,16
24,24
32,32
40,40
48,48
56,56
64,64
72,72
80,80
88,88
96,96
104,104
112,112
120,120
128,128
136,136
144,144
152,152
160,160
168,168
176,176
184,184
192,192
200,200
208,208
216,216
224,224
232,232
240,240
248,248
256,256
264,264
272,272
280,280
288,288
296,296
304,304
312,312
320,320
328,328
336,336
344,344
352,352
360,360
368,368
376,376
384,384
392,392
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
386,398
372,396
358,394
344,392
330,390
316,388
302,386
288,384
274,382
260,380
246,378
232,376
218,374
204,372
190,370
176,368
162,366
148,364
134,362
120,360
106,358
92,356
78,354
64,352
50,350
36,348
22,346
8,344
-6,342
-20,340
-34,338
-48,336
-62,334
-76,332
-90,330
-104,328
-118,326
-132,324
-146,322
-160,320
-174,318
-188,316
-202,314
-216,312
-230,310
-244,308
-258,306
-272,304
-286,302
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-300,300
-286,302
-272,304
-258,306
-244,308
-230,310
-216,312
-202,314
-188,316
-174,318
-160,320
-146,322
-132,324
-118,326
-104,328
-90,330
-76,332
-62,334
-48,336
-34,338
-20,340
-6,342
8,344
22,346
36,348
50,350
64,352
78,354
92,356
106,358
120,360
134,362
148,364
162,366
176,368
190,370
204,372
218,374
232,376
246,378
260,380
274,382
288,384
302,386
316,388
330,390
344,392
358,394
372,396
386,398
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
400,400
